"department","department_code","course_title","course_number","course_description","course_hours"
"Business Administration","BADM","Designing and Managing Orgs","312","Understanding of complex organizations; particular attention to ways of dividing work, achieving coordination, and issues connected with change and adaptation. Prerequisite: BADM 310.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Atmospheric Sciences","ATMS","Atmospheric Dynamics II","312","Rigorous examination of the dynamical nature of various manifestations of the atmospheric circulation. Topics include the intrinsic effects of earth's rotation and stratification, vorticity and potential vorticity dynamics, various forms of boundary layer, wave dynamics (gravity waves and Rossby waves), geostrophic adjustment, cyclogenesis, frontogenesis and a potpourri of instability theories. Same as PHYS 330. Prerequisite: ATMS 301, ATMS 302.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--History","ARTH","Ways of Seeing in Edo Japan","402","Focuses on modes of seeing and technologies of vision manifest in the visual arts of Edo Japan, 1615-1868. At the time, imported European instruments of seeing, such as the microscope, made possible unusual visual experiences; revivals of classical Japanese painting manipulated different ways of recreating and visualizing the past. A variety of themes, organized chronologically, will demonstrate the importance of seeing in painting and calligraphy, ceramics, woodblock prints, and architecture. Same as EALC 402. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ARTH 114, or equivalent background in Japanese history or literature. Junior standing or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Anthropology","ANTH","'America' in the World","368","Study of the lure and rejection of the U.S. around the world, by drawing on long-standing anthropological approaches to the histories of peoplehood, selfhood, and otherness. Examines the historical, political, cultural, economic, and social context of both anti- and pro-Americanism, in various parts of the globe. Prerequisite: Any previous course in cultural anthropology.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Studio","ARTS","Advanced Ceramics Sculpture","410","Students will develop more sophisticated techniques and processes necessary to develop their personal ideas. Emphasis will be placed on processes related to creating ceramic sculpture such as kiln firing, clay and glaze experimentation. At this level, the student begins to take more responsibility for concept, process and material in their work. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated up to 15 undergraduate hours or 20 graduate hours. Prerequisite: ARTS 210 and ARTS 310.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Astronomy","ASTR","Astrochemistry Laboratory","451","Same as CHEM 451. See CHEM 451.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Actuarial Science and Risk Management","ASRM","Reading Course","597","Independent study in actuarial science and risk analytics. 0 to 4 graduate hours. No professional credit. Approved for Letter and S/U grading. May be repeated. Prerequisite: Consent of instructor.","0 TO 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Animal Sciences","ANSC","Biological Modeling","449","Same as CPSC 448, GEOG 468, and IB 491. See GEOG 468.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Business Administration","BADM","Strategic Human Resource Management","313","Studies concepts and methods used by the staff personnel unit in building and maintaining an effective work force in an industrial organization; development of ability to design the personnel subsystem within the firm and to deal effectively with problems encountered in such areas as recruitment, selection, training, and wage and salary administration; and considerable emphasis on case analysis, role playing, and research. Credit is not given for both BADM 313 and PSYC 245. Prerequisite: BADM 310.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--History","ARTH","Word and Image in Chinese Art","403","Study of the diverse correlations between verbal texts and visual images in Chinese art and art theory from the twelfth through seventeenth centuries. Same as EALC 403. 3 undergraduate hours. 3 or 4 graduate hours.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Design","ARTD","Seminar in Design","445","Investigation of special problems and current topics in industrial and/or graphic design. Students will conduct original research which will be shared through papers, presentations, and discussions. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated in separate terms to a maximum of 12 undergraduate hours or 16 graduate hours. Prerequisite: Junior standing in Art and Design or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Atmospheric Sciences","ATMS","Synoptic Weather Forecasting","313","Examines the tools and techniques of weather forecasting, with heavy emphasis on actual forecasting. Numerical models used to forecast weather are reviewed and compared. Forecasting using numerical, statistical and probabilistic forecasting techniques is studied. Forecasts of significant winter weather, convection, floods and other weather hazards are emphasized. Students learn the process behind Severe Weather Watches and Warnings, Quantitative Precipitation Forecasts, precipitation type forecasts, flood forecasts and forecasts of other significant weather. Prerequisite: ATMS 302, ATMS 303 or consent of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Architecture","ARCH","Arch Professional Internship","491","Full-time or part-time professionally supervised field experience in design intended to introduce students to the practice of architecture in a commercial firm or agency of government. Students work in the school-approved firm or agency of their choice. Written work reports and reflective experiential learning reports are required. 0 undergraduate hours. 0 graduate hours. Approved for S/U grading only. May be repeated in separate terms a maximum of 3 times.Prerequisite: Graduate standing or upper-level undergraduate standing, or consent of instructor. For students enrolled in the BSAS and M.Arch. programs of study only.","0 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Anthropology","ANTH","Latina/o Ethnography","370","Same as LLS 370. See LLS 370.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Studio","ARTS","Ceramics","412","Ceramic design with emphasis on the development of professional style and personal expression. Additional fees may apply. See Class Schedule. 2 to 4 undergraduate hours. 2 to 4 graduate hours. May be repeated to a maximum of 6 hours. Prerequisite: Consent of instructor.","2 TO 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Astronomy","ASTR","Senior Thesis","490","Research with thesis, under the direction of a faculty member in astronomy. This course is recommended for all students who plan to do research and graduate study, and it is a prerequisite for graduation with highest distinction in astronomy. In the term preceding their initial enrollment, those interested in taking the course should consult with an academic advisor as well as the potential research advisor. A thesis must be presented for credit to be received. 3 undergraduate hours. No graduate credit. Prerequisite: Two 400-level Astronomy courses and consent of academic advisor and of faculty member who supervises the work. Intended for Astronomy majors of senior standing.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Actuarial Science and Risk Management","ASRM","Literature Seminar","598","Students present seminars and discussions on advanced topics in areas of actuarial and financial mathematics and advanced analytics. 0 to 4 graduate hours. No professional credit. Approved for Letter and S/U grading. May be repeated in separate terms or up to 8 hours in the same term if topics vary. Prerequisite: Consent of instructor.","0 TO 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Animal Sciences","ANSC","Comparative Immunobiology","450","Advanced concepts of immunophysiology and immunogenetics. Immunophysiology with an emphasis on immune-neuroendocrine interactions. The molecular and cellular basis of self-nonself recognition with an emphasis on the major histocompatibility complex in vertebrates and innate immunity in both vertebrates and invertebrates. The mucosal immune system, which requires a complex interplay between innate and acquired immunity to protect mucosal surfaces exposed to the environment. A working knowledge of genetics and cellular and molecular biology is recommended. Same as MCB 442 and PATH 410. 4 undergraduate hours. 4 graduate hours.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Bosnian-Croatian-Serbian","BCS","First Year Bosnian-Croatian-Serbian I","101","Oral and written work on pronunciation, grammar, and vocabulary. For students with no previous study of Bosnian, Croatian or Serbian.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Business Administration","BADM","Leading Negotiations","314","Aims to advance students' ability to negotiate formal and informal business agreements and resolve conflicts effectively. Because leaders depend on others to accomplish goals, leaders need to be skilled negotiators to generate solution that are acceptable, valuable, and able to be implemented. Students will engage in a series of negotiations that provide practice and impart a framework for planning for, conducting, and analyzing negotiations. Restricted to College of Business students and Business Minor students. Restricted to students with Junior or Senior class standing.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--History","ARTH","West African Art and Ideas","410","Study of West African art styles in chronological and cultural perspectives with a special interest in the use of interdisciplinary source materials. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Junior standing or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Design","ARTD","Professional Design Practice","448","Concentrates on developing presentation and communication skills that form the basis of a successful design career. Students will engage in portfolio reviews, plan and install exhibitions, prepare client presentations, and rehearse job interviews. Written work will include CV preparation. Emphasis will be placed on familiarizing students with professional practices and contexts. 3 undergraduate hours. No graduate credit.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Atmospheric Sciences","ATMS","Mesoscale Dynamics","314","Examination of the structure and dynamics of weather systems that occur on the mesoscale. The course first reviews what is meant by ""mesoscale"". Examines the structure and dynamics of both free and forced mesoscale circulations. Free circulations are those internal to the atmosphere, such as thunderstorms, mesoscale convective systems, squall lines, hurricanes, jet streaks, and fronts. Forced circulations are those tied to features external to the atmosphere, such as shorelines (the sea breeze), lakes (lake effect storms), and mountains. Prerequisite: ATMS 301, ATMS 302, ATMS 303, or consent of instructor.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Studio","ARTS","Jewelry Metals V","430","Expands the general techniques of ARTS 331 with emphasis on experimentation and development of personal style. Additional fees may apply. See Class Schedule. 5 undergraduate hours. No graduate credit. Prerequisite: ARTS 331.","5 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Architecture","ARCH","Directed Research in Arch","498","Participation in on-going research projects which may include energy management, environmental perception, facilities development, building science, and other topics. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated to a maximum of 8 hours. Prerequisite: Approval of written proposal by instructor and Director of School.","1 TO 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Anthropology","ANTH","Topics in Lang & Culture","372","Advanced topics in language and culture. May be repeated in separate terms. Prerequisite: ANTH 104, ANTH 270, or consent of instructor.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Astronomy","ASTR","Seminar in Astronomy","496","Lectures on topics of current interest in astronomy and astrophysics; for advanced undergraduates and graduates. See Class Schedule for current topics. 1 to 4 undergraduate hours. 1 to 4 graduate hours. Approved for both letter and S/U grading. May be repeated. Prerequisite: Consent of instructor.","1 TO 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Actuarial Science and Risk Management","ASRM","Thesis Research","599","Research topics in actuarial science and risk analytics. 0 to 16 graduate hours. No professional credit. Approved for S/U grading only. May be repeated if topics vary. Prerequisite: Consent of Instructor.","0 TO 16 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Animal Sciences","ANSC","Microbes and the Anim Indust","451","Fundamental aspects of the ecology of microorganisms and their biochemical activities related to the degradation of organic matter with emphasis on the gastrointestinal tract of production animals. 3 undergraduate hours. 3 graduate hours. Prerequisite: MCB 100, and ANSC 350, MCB 300, MCB 424, or equivalent.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Bosnian-Croatian-Serbian","BCS","First Year Bosnian-Croatian-Serbian II","102","Continuation of BCS 101. Prerequisite: BCS 101 or equivalent proficiency.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Business Administration","BADM","Principles of Marketing","320","Emphasizes the concepts of planning, organization, control, and decision making as they are applied in the management of the marketing function. Provides an overview of aspects of the marketing discipline.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Design","ARTD","Ethics of a Designer in a Global Economy","451","Ethics of a Designer in a Global Economy (EDGE) studio presents complex problems of ethics within the graphic design practice. Individual sections address social and environmental issues. Additional fees may apply. See Class Schedule. 4 undergraduate hours. 4 graduate hours. May be repeated up to 8 hours in the same term and 12 hours in separate terms, if topics vary. Prerequisite: ARTD 333.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Atmospheric Sciences","ATMS","Meteorological Instrumentation","315","Introduction to the instruments and meteorology of measuring weather variables. The focus is to explore modern methods of weather observation while training each student to gather, assess and interpret weather data. This class will also focus on research applications, and industrial applications in addition to routine weather observation. Prerequisite: ATMS 201.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--History","ARTH","Sacred African Diaspora Arts","413","Explores African diaspora arts grounded in the diverse aesthetic, philosophical, historical, political, and religious consciousnesses of peoples of African descent living in the Caribbean and the Americas. Focuses on the preservation and ongoing transformations of African visual and religious cultures surviving in African diaspora communities from the period of the trans-Atlantic slave trade to the present. Same as AFST 421. 3 undergraduate hours. 4 graduate hours.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Anthropology","ANTH","Culture & Psychology","373","Same as PSYC 373. See PSYC 373.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Architecture","ARCH","Off-Campus Study","499","Provides opportunity for approved off-campus study. Detailed proposal for study off campus must be submitted for approval to the appropriate committee in the School prior to such study. Final determination of credit and its application toward the degree is made after a review of the student's off-campus work by the above committee and the Director of School. 0 to 12 undergraduate hours. 0 to 12 graduate hours. Approved for both letter and S/U grading. Prerequisite: Senior or graduate standing in architecture and approval of program prior to registration.","0 TO 12 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Studio","ARTS","Jewelry Metals VI","431","Continuation of ARTS 430; emphasis on experimentation and development of personal style, a portfolio, and a senior exhibition. Additional fees may apply. See Class Schedule. 5 undergraduate hours. No graduate credit. Prerequisite: ARTS 430. For Art majors only.","5 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Astronomy","ASTR","Astronomy Laboratory","499","Provides hands-on observational experience: how to use a telescope, how to image sources using a modern CCD camera, how to use a modern CCD spectrometer, and how to apply data analysis to astrophysical problems. 2 undergraduate hours. 2 graduate hours. Prerequisite: One 400-level astronomy course.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Animal Sciences","ANSC","Animal Growth and Development","452","Basic principles of animal growth from early fetal development through typical marketing ages for the major domestic animal species. Topics discussed include molecular and cellular determinants of tissue development and whole animal growth, with coverage of current and future technologies for manipulating growth to enhance animal production. 3 or 4 undergraduate hours. 4 graduate hours. Prerequisite: ANSC 221, ANSC 222, ANSC 223, and ANSC 224.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Business Administration","BADM","Principles of Retailing","321","Gives a general analysis of the structure of retailing emphasizing the retailing environment and operating efficiencies; includes patronage behavior, merchandise control, pricing, promotion, location, and vendor relations; and gives special attention to emerging trends in retailing. Prerequisite: BADM 320.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Atmospheric Sciences","ATMS","Soc Impacts Weather & Climate","322","Examines the interconnectedness of weather, climate and society. Focus is on the complex relationship between weather, climate and society from both a physical and social perspective with an examination of the role of sustainability in both impacts and future mitigation. Discussions focused on the physical principles driving the weather and climate and how they interact with all aspects of society. Same as ENSU 301.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Bosnian-Croatian-Serbian","BCS","South Slavic Cultures","115","Exploration of South Slavic cultures in the historically rich and complex region sometimes referred to as ""the Balkans,"" focusing particularly on those groups found within the successor states of the former Yugoslavia. Critical look at the traditional view of the region as the crossroads or the bridge between East and West, and at the term Balkanization which has become a pejorative term used to characterize fragmented, and self-defeating social systems.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--History","ARTH","The Archaeology of Greece","415","Same as CLCV 443. See CLCV 443.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Architecture","ARCH","Architectural Practice","501","Role of the architect in the building enterprise, professional ethics, and the conduct of professional practice; legal aspects of architectural practice and building construction; introduction of business management, marketing, operational procedures, financial planning, and cost control of architectural practices; and the administration of construction contracts. Prerequisite: Graduate standing or consent of instructor.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Design","ARTD","Interaction Design Problems","452","This series of topical studios presents complex problems of user experience through interactive media. Individual sections address professional, theoretical, or exploratory problems. Technological engagement varies across sections. 1 to 4 undergraduate hours. 1 to 4 graduate hours. Prerequisite: ARTD 222 and ARTD 318.","1 TO 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Anthropology","ANTH","Anth of Science and Technology","374","Examination of science as a cultural system. Utilizing ethnographic methods and social theories, the course will locate scientific knowledge, institutions and practices within enduring anthropological questions around rationality and truth, meaning, personhood, sociality, power inequalities, social transformations, and social justice. Prerequisite: Junior standing.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Studio","ARTS","Time Arts II","443","Provides semester-long, in-depth explorations of single time arts topics. Using the ideas and basic tools from Time Arts I, students will study the advanced concepts and techniques particular to individual time arts genres while producing their own work. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated to a maximum of 6 hours. Prerequisite: ARTS 343 or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Astronomy","ASTR","Radiative Processes","501","Fundamentals of radiative processes in astronomy. Topics include radiative transfer, classical theory of radiation fields, relativistic covariance and kinematics, synchrotron emission and absorption, bremsstrahlung, plasma effects, atomic and molecular spectroscopy, and dust. Prerequisite: ASTR 404 or consent of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Animal Sciences","ANSC","Stem Cell Biology","453","The history of stem cell biology as well as up-to-date topics in stem cell research will be presented and discussed with emphasis on experimental approaches. Each student is expected to present research articles relative to each focus area and lead the discussion for the whole class every week. Topics include Molecular Reproductive Biology, Genetics, Physiology of both adult- and embryo-derived stem cells, and their application to Biotechnology and Regenerative Medicine. 3 undergraduate hours. 4 graduate hours. Prerequisite: STAT 100 or equivalent, MCB 316, ANSC 221, ANSC 224, or equivalent; or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Bosnian-Croatian-Serbian","BCS","Undergraduate Open Seminar","199","May be repeated.","1 TO 5 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Architecture","ARCH","Structural Planning","502","General problems in the selection and design of structural systems for buildings; methods of analysis; site explorations, soils, and foundations; bracing; and special systems. Prerequisite: ARCH 451 and ARCH 452.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Anthropology","ANTH","The Culture of Nature","375","Examines how the natural and the cultural are mutually-constitutive concepts, and investigates contemporary and historical constructions of notions of a natural world. We will see how these concepts have varied over time and among different social groups, with a special emphasis on the contemporary United States. Topics will include the idea of landscape and of nature as a resource to be used, appreciated, represented, controlled, or enjoyed. In addition, the course will feature a special unit on sustainability, and one devoted to analyzing our relationships to animals. Prerequisite: At least one anthropology course or a course in another social science.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Atmospheric Sciences","ATMS","Air Pollution to Global Change","323","Develops the science of air pollution across spatial scales with an Earth-systems approach. Considers how fossil fuel combustion, agriculture development, waste generation, synthetic chemicals production, biomass burning, and changes in land use are significantly altering levels of radiatively and chemically active gases and aerosols in the atmosphere, and how these pollutants interact at local, regional, and global scales. The systems nature of the processes through which air pollution is linked to global change will be examined via integrated science assessment modeling that includes feedbacks from societal policies, industrial practices, and human populations. Same as ENSU 302.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--History","ARTH","The Archaeology of Italy","416","Same as CLCV 444. See CLCV 444.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Business Administration","BADM","Marketing Research","322","Focuses on the techniques and methods of marketing research; emphasizes primarily survey research and experimental design; and offers students the opportunity to apply techniques to real-world situations. Prerequisite: BADM 320 and ECON 202.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Design","ARTD","Advanced Photography","460","Concentrated use of photographic processes for creative expression with emphasis on professionalism and the production of a photographic portfolio. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 3 graduate hours. May be repeated to a maximum of 6 hours. Prerequisite: Senior standing in Photography, or consent of instructor.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Studio","ARTS","Interaction II","444","Further exploration of interaction, with an increased emphasis on realization and application of designed interactive experience, and depth of exposure to particular technical platforms. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated to a maximum of 6 undergraduate or 8 graduate hours. Prerequisite: ARTS 344 and consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Astronomy","ASTR","Astrophysical Dynamics","502","Introduction to stellar dynamics and fluid dynamics. Topics include two body collisions, two body relaxation, potential theory for stellar systems, adiabatic invariance, stellar system models, Jeans equations, and the virial theorem. Also hydrodynamics, magnetohydrodynamics, waves, instabilities, shocks, explosions, density waves, and wind-blown bubbles. Prerequisite: PHYS 436, PHYS 427, and PHYS 486; or consent of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Animal Sciences","ANSC","Applied Animal Ecology","467","An in-depth multidisciplinary approach (physiology, behavior, immunology, neuroscience) to understanding animal-environment interactions (including thermal, air, microbic, photic and behavioral factors) as basis for prescribing practical environments for keeping animals. Courses in physiology, biology, nutrition, microbiology, and genetics are recommended. 3 undergraduate hours. 3 graduate hours. Prerequisite: ANSC 221 or equivalent, ANSC 222 or equivalent, and ANSC 223 or equivalent; or consent of instructor.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Bosnian-Croatian-Serbian","BCS","Second Year Bosnian-Croatian-Serbian I","201","Completion of grammar; written and oral exercises aimed at active command of the language. Prerequisite: BCS 102 or equivalent proficiency.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Biochemistry","BIOC","Biochemistry Orientation","190","Lectures designed to acquaint biochemistry majors with the various specializations available in the field, career exploration procedures, and a wide range of opportunities of special interest to biochemistry students. Prerequisite: Biochemistry Specialized Curriculum majors, transfers and first year freshmen only.","1 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Business Administration","BADM","Marketing Communications","323","Introduces the student to the topic of marketing communications and promotion management. Topics covered include: advertising, sales promotion, point-of-purchase communications, interactive marketing, and event sponsorships. Prerequisite: BADM 320.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Atmospheric Sciences","ATMS","Field Studies of Convection","324","Students learn to recognize the structural features characteristic of supercellular convection, organized mesoscale convective systems, frontal squall lines, and ordinary thunderstorms, and to relate these structures to theory and conceptual models. Students forecast atmospheric convection, providing daily meteorological forecast discussions and analysis of current and future weather conditions. This course includes a mandatory 12-14 day field trip. Additional fees may apply. See Class Schedule. Approved for S/U grading only. May be repeated in separate terms to a maximum of 6 hours. Prerequisite: ATMS 201. ATMS Majors or Minors only with consent of instructor.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Design","ARTD","Graphic Design Capstone","471","Students in this advanced studio articulate individual interests and conduct corresponding investigations to develop specialized expertise. The coursework represents the student's final preparation for practice in graphic design. Additional fees may apply. See Class Schedule. 3 undergraduate hours. No graduate credit. Prerequisite: ARTD 444 and ARTD 451. For majors only.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Anthropology","ANTH","Aztec Civilization","376","Detailed description and analysis of Aztec culture, society, and empire at c. 1500 AD, based primarily on ethnohistorical documentation. Topics covered include life cycle, family and society, political and economic organization, warfare, religion, and intellectual and aesthetic traditions. External relationships with neighboring peoples and the indigenous view of the Spanish conquest are considered. Prerequisite: ANTH 102, ANTH 103, or ANTH 105.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--History","ARTH","Romanesque Art","423","Art and architecture of the Romanesque period. Same as MDVL 423. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Junior standing or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Architecture","ARCH","History of World Landscapes","510","Same as LA 513. See LA 513.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Studio","ARTS","Special Topics in New Media","445","Course will explore one specialization within the field of New Media. Topics will rotate through each semester; possible subjects include Performance, Sound, Radio, Public Art, and Social Media. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated in the same or separate semesters to a maximum of 12 undergraduate hours or 16 graduate hours if topics vary. Prerequisite: Junior standing.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Astronomy","ASTR","Observational Astronomy","503","Techniques and basic results of observational astronomy; gamma ray, x-ray, ultraviolet, visible, infrared, and radio astronomy; photometry, imaging, spectroscopy, and polarimetry; gravitational waves; cosmic rays; neutrinos; positional astronomy; noise; statistics; data analysis; optics. Prerequisite: Consent of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Animal Sciences","ANSC","ANSC Leaders & Entrepreneurs","471","Designed to familiarize students with the tools and skills necessary for successful business operation in industry and entrepreneurial environments including food animal production farms. The overall aim is to explore how enhanced interpersonal and leadership skills facilitate positive relations in business. Students will design a business plan, an entrepreneurial enterprise, that will be read by an external committee of professors, community members, and business owners and evaluated for its viability and creativity. This course is relevant for leaders as well as future entrepreneurs interested in acquiring valuable skills that may be applied to many careers. 3 undergraduate hours. 3 graduate hours. Prerequisites: Any advanced composition course.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Biochemistry","BIOC","Undergraduate Open Seminar","199","Approved for both letter and S/U grading. May be repeated.","1 TO 5 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Bosnian-Croatian-Serbian","BCS","Second Year Bosnian-Croatian-Serbian II","202","Selected readings in Bosnian, Croatian, or Serbian literature and culture. Prerequisite: BCS 201 or equivalent proficiency.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--History","ARTH","Gothic Art","424","Arts of western Europe from the end of the Romanesque period until the Renaissance. Same as MDVL 424. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Junior standing or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Design","ARTD","Senior Honors","490","Independent creative activity, guided study, or research for honors. 2 to 5 undergraduate hours. No graduate credit. May be repeated to a maximum of 5 hours. Prerequisite: Senior standing in Industrial Design, a cumulative grade point average of 3.0; and consent of instructor and department.","2 TO 5 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Architecture","ARCH","Seminar in Ancient Arch","511","Seminar on topics in ancient architecture. Prerequisite: ARCH 410, or equivalent as determined by the instructor.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Business Administration","BADM","Purchasing and Supply Mgmnt","324","Examines the analysis, planning, and forms of organization that are associated with the buying functions in business. Major focus on the principal issues involved in the procurement of raw materials, components, equipment, operating supplies, and services. Also treats the unique aspects of institutional and government purchasing. Case problems constitute a major vehicle of instruction. Prerequisite: Credit or concurrent enrollment in BADM 320.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Art--Studio","ARTS","BASA Capstone Project","448","This course is designed to provide instruction and support in identifying, articulating, researching, developing and refining the concepts underpinning the BASA candidate's studio work. Students will maturate professional practice skills and knowledge in the field of Studio Arts. Students will develop a portfolio, a professional website, a written statement and a curriculum vita. Candidates will be prepared for professional opportunities or further study in Studio Arts and related fields. Additional fees may apply. See Class Schedule. 4 undergraduate hours. No graduate credit. May be repeated in separate terms up to 8 hours. Prerequisite: Any 300 level ARTS course.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Atmospheric Sciences","ATMS","Topics in Atmospheric Sciences","391","Special topics in atmospheric sciences at the undergraduate level. See Class Schedule for topics and prerequisites. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated in the same or separate terms to a maximum of 12 hours if topics vary. Prerequisite: ATMS 201. Consent of Instructor.","1 TO 3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Anthropology","ANTH","Medical Anthropology","379","Introduction to concepts and social aspects of health, illness, and curing in different cultures. Considers concepts of interaction between folk and modern medicine in developing nations and delivery of health care as an international social problem. Prerequisite: ANTH 230 or ANTH 260, or consent of instructor.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Astronomy","ASTR","Theoretical Stellar Physics","504","Application of physical principles to energy generation and flow in astrophysical environments: equations of state; thermonuclear reactions; radiative transport; convection; stellar spectra; nebular spectra; evolution of both single and binary stars; compact stars; accretion disks; thermal and particle history of the universe. Same as PHYS 542. Prerequisite: PHYS 436, PHYS 427, and PHYS 486; or consent of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
